Date,Realized Variance (5-min)
2020-03-11,61.74401653460927
2020-03-12,118.01836849114852
2020-03-13,111.13930894680415
2020-03-16,126.79068109514408
2020-03-17,111.30219223786526
2020-03-18,108.84823561638694
2020-03-19,102.78303895606547
2020-03-20,81.64909260387319
2020-03-23,124.79342726041477
2020-03-24,67.29246755604306
2020-03-25,91.24936374768691
2020-03-26,72.63087829879214
2020-03-27,51.854204094042025
2020-03-30,50.78237521208619
2020-03-31,43.7149703531156
2020-04-01,47.388629626535426
2020-04-02,53.95827742297816
2020-04-03,40.63873588175029
2020-04-06,37.50565175130321
2020-04-07,51.920365222190135
2020-04-08,40.091207980650104
2020-04-09,42.98235045247606
2020-04-13,33.75588763813265
2020-04-14,25.58493154945548
2020-04-15,31.67042578986392
2020-04-16,39.57934293893218
2020-04-17,25.563305590984182
2020-04-20,32.27187651214103
2020-04-21,37.36388211242707
2020-04-22,26.188299361220267
2020-04-23,28.7221779878055
2020-04-24,21.36158730340388
2020-04-27,19.904498884796283
2020-04-28,26.94421568235458
2020-04-29,23.101834264545094
2020-04-30,28.49356784565358
2020-05-01,22.849846718123427
2020-05-04,23.881133457086424
2020-05-05,23.253579519347305
2020-05-06,22.4380095907294
2020-05-07,19.46504359099171
2020-05-08,13.435906694809294
2020-05-11,19.585256078282715
2020-05-12,24.169888237408134
2020-05-13,35.26338331283322
2020-05-14,32.12342510479309
2020-05-15,26.63906574297877
2020-05-18,19.946316080766277
2020-05-19,24.824132517544268
2020-05-20,17.28793562520396
2020-05-21,21.349273173115577
2020-05-22,16.249650571974033
2020-05-25,10.65092696245299
2020-05-26,16.02484376011114
2020-05-27,22.67440642561746
2020-05-28,22.95325422465099
2020-05-29,26.978975956574246
2020-06-01,17.205057957207735
2020-06-02,14.660820848060224
2020-06-03,13.109742578748843
2020-06-04,17.00088972243929
2020-06-05,19.549586719470394
2020-06-08,15.530902365175509
2020-06-09,17.044601692614865
2020-06-10,26.9290573294226
2020-06-11,35.0099462427128
2020-06-12,42.095214936919625
2020-06-15,38.799999147441156
2020-06-16,34.26468146483443
2020-06-17,25.050247112626085
2020-06-18,23.509661169363152
2020-06-19,25.54652199982173
2020-06-22,30.193366995129296
2020-06-23,17.92669110796465
2020-06-24,30.943956804350826
2020-06-25,28.472962076547965
2020-06-26,23.073860026374607
2020-06-29,21.242877984479765
2020-06-30,19.598887656448337
2020-07-01,20.409408637981088
2020-07-02,18.36390822088895
2020-07-03,8.366859444360019
2020-07-06,14.7518121315326
2020-07-07,15.574149370197047
2020-07-08,17.73170805434493
2020-07-09,22.317945337460213
2020-07-10,19.53270253302309
2020-07-13,22.776327696499568
2020-07-14,28.977543318710097
2020-07-15,21.02937825148046
2020-07-16,16.704676301600806
2020-07-17,11.508303518364185
2020-07-20,12.1409034945743
2020-07-21,13.504943743974435
2020-07-22,14.20366578906471
2020-07-23,18.714622151012946
2020-07-24,17.72788323177192
2020-07-27,11.571432582386864
2020-07-28,13.148456822641608
2020-07-29,11.90916401940414
2020-07-30,19.789949356936884
2020-07-31,17.54707953935533
2020-08-03,11.736504818486065
2020-08-04,12.27663138811421
2020-08-05,10.415721795309441
2020-08-06,13.235993715657779
2020-08-07,14.396574368632967
2020-08-10,11.10573966704182
2020-08-11,18.671903334456644
2020-08-12,11.934504782409897
2020-08-13,10.979021265499526
2020-08-14,12.257792796614225
2020-08-17,7.56227945815534
2020-08-18,10.829398725716887
2020-08-19,11.124851424718466
2020-08-20,11.275625400720784
2020-08-21,10.105255778922551
2020-08-24,9.536474986386803
2020-08-25,9.143434987715578
2020-08-26,10.14868874240779
2020-08-27,16.43341301351008
2020-08-28,10.57047675983724
2020-08-31,13.438415451904003
2020-09-01,11.75112784109917
2020-09-02,12.866477687795841
2020-09-03,36.59756314492552
2020-09-04,37.94575687245555
2020-09-07,14.184331455436638
2020-09-08,34.089766001200786
2020-09-09,24.43131515810334
2020-09-10,31.092063152267514
2020-09-11,23.784424483982246
2020-09-14,16.419800742019557
2020-09-15,12.297110567896906
2020-09-16,17.26954295554531
2020-09-17,24.29941161286883
2020-09-18,19.608968801780875
2020-09-21,26.58666203624077
2020-09-22,19.830775512034563
2020-09-23,23.06705334443852
2020-09-24,28.504439933547733
2020-09-25,20.87876162231411
2020-09-28,15.796404126541535
2020-09-29,19.39418025665675
2020-09-30,25.11548874518219
2020-10-01,18.946765873734357
2020-10-02,29.00816822122633
2020-10-05,12.302673594126775
2020-10-06,25.864444512804024
2020-10-07,14.02365522180364
2020-10-08,12.423002649867865
2020-10-09,9.897785432483424
2020-10-12,11.62146597375835
2020-10-13,16.07520489610729
2020-10-14,17.28462962807123
2020-10-15,16.849926736554625
2020-10-16,13.100329306312009
2020-10-19,17.87980432890209
2020-10-20,21.25104858923012
2020-10-21,21.53427268006417
2020-10-22,17.076238978168305
2020-10-23,12.189115948948674
2020-10-26,18.768472978353284
2020-10-27,16.917027136068384
2020-10-28,25.688435690836965
2020-10-29,29.498694024109234
2020-10-30,31.833306835924425
2020-11-02,22.4438709977717
