Date,Realized Variance (5-min)
2013-08-07,20.20261945151449
2013-08-08,17.799706028761484
2013-08-09,21.512501211497717
2013-08-12,20.864464787247396
2013-08-13,17.404047744199197
2013-08-14,17.64540299062568
2013-08-15,18.672578106922895
2013-08-16,18.97212665963092
2013-08-19,16.481672496093523
2013-08-20,21.888965960015582
2013-08-21,22.224134208199985
2013-08-22,18.65516582765345
2013-08-23,21.339082570827983
2013-08-26,16.020041951696975
2013-08-27,23.13773232983616
2013-08-28,30.45256419163434
2013-08-29,29.351734622974433
2013-08-30,24.32869118653461
2013-09-02,14.91033993857675
2013-09-03,18.91443325324739
2013-09-04,18.683949930904653
2013-09-05,16.783759078257383
2013-09-06,17.13262185818773
2013-09-09,18.916323051409734
2013-09-10,22.62301407146479
2013-09-11,15.010033130590502
2013-09-12,16.89003712353792
2013-09-13,15.11265806432116
2013-09-16,19.43014922307322
2013-09-17,17.874110714269197
2013-09-18,19.69970951508439
2013-09-19,19.270974730215983
2013-09-20,14.935869300187168
2013-09-23,18.03064882462227
2013-09-24,17.227676349931105
2013-09-25,18.12436538586592
2013-09-26,14.920843800994888
2013-09-27,17.431370412486057
2013-09-30,17.474624727952012
2013-10-01,16.75449235766267
2013-10-02,21.79191736261969
2013-10-03,14.859265005282113
2013-10-04,12.999790345906415
2013-10-07,17.063735507971074
2013-10-08,14.174134677556488
2013-10-09,16.969463219314
2013-10-10,17.813199329109597
2013-10-11,22.24781307619232
2013-10-14,17.871106738152182
2013-10-15,17.347645116748247
2013-10-16,17.745525675883165
2013-10-17,17.176530296850938
2013-10-18,14.312093301141719
2013-10-21,16.109526664148238
2013-10-22,19.321593489143417
2013-10-23,19.656182161251888
2013-10-24,18.56027136073342
2013-10-25,14.390381169054415
2013-10-28,16.506740491086987
2013-10-29,13.690242987676537
2013-10-30,15.12885692156273
2013-10-31,17.59971942983275
2013-11-01,14.796163845886934
2013-11-04,17.142645562108484
2013-11-05,12.879011074959667
2013-11-06,14.553769985336082
2013-11-07,18.787978618582425
2013-11-08,16.187729190961253
2013-11-11,15.006329082801162
2013-11-12,17.306703636791177
2013-11-13,14.60442506612557
2013-11-14,18.54675528406377
2013-11-15,14.009385313693407
2013-11-18,16.593924636455842
2013-11-19,14.735356507698253
2013-11-20,15.83464136753804
2013-11-21,15.721808370405515
2013-11-22,17.88873490399922
2013-11-25,16.78557182949764
2013-11-26,14.712379676722332
2013-11-27,16.72206895020818
2013-11-28,7.526646815262018
2013-11-29,14.311888087892685
2013-12-02,18.84482780040931
2013-12-03,19.05652668646025
2013-12-04,18.586169486411098
2013-12-05,14.032849925807609
2013-12-06,18.140490690922036
2013-12-09,12.5715530356623
2013-12-10,14.420124349725771
2013-12-11,14.037467591534075
2013-12-12,13.324227251346215
2013-12-13,13.935041858085937
2013-12-16,14.667936383598217
2013-12-17,12.32893717748321
2013-12-18,14.692112417671074
2013-12-19,13.342125076246313
2013-12-20,11.837824077511385
2013-12-23,10.46443607419052
2013-12-24,6.2646290337640895
2013-12-26,8.925108291093395
2013-12-27,9.683412435749997
2013-12-30,12.45825338560904
2013-12-31,13.894848046144151
2014-01-02,16.90137229699906
2014-01-03,15.288680649295685
2014-01-06,13.469054554801154
2014-01-07,12.585256153782472
2014-01-08,13.722473919552117
2014-01-09,15.591969392741564
2014-01-10,19.27118652818533
2014-01-13,16.083314438500125
2014-01-14,16.170408969408783
2014-01-15,15.010400171091051
2014-01-16,17.55898195073671
2014-01-17,15.283315848856645
2014-01-20,9.374093813700014
2014-01-21,16.697073420744513
2014-01-22,14.887914796206683
2014-01-23,15.132296732846068
2014-01-24,18.654754006189105
2014-01-27,18.534230397156197
2014-01-28,16.000642720187667
2014-01-29,18.831040791215685
2014-01-30,15.002894543951637
2014-01-31,17.066514886019117
2014-02-03,20.211816191489948
2014-02-04,16.437572030257712
2014-02-05,17.374977668755335
2014-02-06,14.66511653100283
2014-02-07,17.228561867622577
2014-02-10,14.480699966752963
2014-02-11,16.080257392722135
2014-02-12,15.258579074162077
2014-02-13,12.463431273079726
2014-02-14,11.575553013436139
